UID_NUCCORE	ACC_NUCCORE	Description_NUCCORE	CreateDate_NUCCORE	Topology_NUCCORE	Completeness_NUCCORE	TaxonID_NUCCORE	Genome_NUCCORE	Length_NUCCORE	Source_NUCCORE	UID_ASSEMBLY	Status_ASSEMBLY	SeqReleaseDate_ASSEMBLY	SubmissionDate_ASSEMBLY	Latest_ASSEMBLY	UID_BIOSAMPLE	ACC_BIOSAMPLE	Location_BIOSAMPLE	Coordinates_BIOSAMPLE	IsolationSource_BIOSAMPLE	Host_BIOSAMPLE	SamplType_BIOSAMPLE	taxon_name	taxon_rank	lineage	taxon_species_id	taxon_species_name	taxon_genus_id	taxon_genus_name	taxon_family_id	taxon_family_name	taxon_order_id	taxon_order_name	taxon_class_id	taxon_class_name	taxon_phylum_id	taxon_phylum_name	taxon_superkingdom_id	taxon_superkingdom_name	loc_lat	loc_lng	loc_parsed	GC_NUCCORE	Identical	OldVersion	hits_rMLST	hitscount_rMLST	D1	D2	plasmidfinder	pmlst
1910531922	NZ_CP061577.1	Acinetobacter seifertii strain AS70 plasmid pAS70-6, complete sequence	2020/09/28	circular	complete	1530123	plasmid	3492	RefSeq	8150891	Complete Genome	2020/09/24 00:00	2020/09/24 00:00	True	16092240	SAMN16092240	Taiwan	not collected	blood	Homo sapiens		Acinetobacter seifertii	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1530123	Acinetobacter seifertii	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	23.5982979	120.8353631	Taiwan	36.7983963344788	CP061577.1			0	17.556559	15.308886		
1910531921	NZ_CP061576.1	Acinetobacter seifertii strain AS70 plasmid pAS70-5, complete sequence	2020/09/28	circular	complete	1530123	plasmid	4391	RefSeq	8150891	Complete Genome	2020/09/24 00:00	2020/09/24 00:00	True	16092240	SAMN16092240	Taiwan	not collected	blood	Homo sapiens		Acinetobacter seifertii	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1530123	Acinetobacter seifertii	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	23.5982979	120.8353631	Taiwan	37.7818264632202	CP061576.1			0	8.970343	1.2399149		
1910531920	NZ_CP061575.1	Acinetobacter seifertii strain AS70 plasmid pAS70-4, complete sequence	2020/09/28	circular	complete	1530123	plasmid	5568	RefSeq	8150891	Complete Genome	2020/09/24 00:00	2020/09/24 00:00	True	16092240	SAMN16092240	Taiwan	not collected	blood	Homo sapiens		Acinetobacter seifertii	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1530123	Acinetobacter seifertii	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	23.5982979	120.8353631	Taiwan	39.7270114942529	CP061575.1			0	16.554466	13.663532		
1910531919	NZ_CP061574.1	Acinetobacter seifertii strain AS70 plasmid pAS70-3, complete sequence	2020/09/28	circular	complete	1530123	plasmid	8694	RefSeq	8150891	Complete Genome	2020/09/24 00:00	2020/09/24 00:00	True	16092240	SAMN16092240	Taiwan	not collected	blood	Homo sapiens		Acinetobacter seifertii	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1530123	Acinetobacter seifertii	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	23.5982979	120.8353631	Taiwan	39.1074304117782	CP061574.1			0	7.6611433	1.7074217		
1910531918	NZ_CP061573.1	Acinetobacter seifertii strain AS70 plasmid pAS70-2, complete sequence	2020/09/28	circular	complete	1530123	plasmid	114524	RefSeq	8150891	Complete Genome	2020/09/24 00:00	2020/09/24 00:00	True	16092240	SAMN16092240	Taiwan	not collected	blood	Homo sapiens		Acinetobacter seifertii	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1530123	Acinetobacter seifertii	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	23.5982979	120.8353631	Taiwan	39.0922426740247	CP061573.1			0	8.182579	2.716906		
1910531917	NZ_CP061572.1	Acinetobacter seifertii strain AS70 plasmid pAS70-1, complete sequence	2020/09/28	circular	complete	1530123	plasmid	281459	RefSeq	8150891	Complete Genome	2020/09/24 00:00	2020/09/24 00:00	True	16092240	SAMN16092240	Taiwan	not collected	blood	Homo sapiens		Acinetobacter seifertii	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1530123	Acinetobacter seifertii	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	23.5982979	120.8353631	Taiwan	39.4014758810342	CP061572.1			0	7.742035	3.081696		
1910531551	NZ_CP030179.1	Xanthomonas citri pv. punicae strain LMG 859 plasmid unnamed, complete sequence	2020/09/28	circular	complete	487838	plasmid	151878	RefSeq	3387901	Complete Genome	2019/06/11 00:00	2019/06/11 00:00	True	9425328	SAMN09425328	India			Punica granatum	Whole organism	Xanthomonas citri pv. punicae		cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Xanthomonas; Xanthomonas citri group; Xanthomonas citri	346	Xanthomonas citri	338	Xanthomonas	32033	Xanthomonadaceae	135614	Xanthomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	20.009515	64.4220604	India	61.7159825649534	CP030179.1			0	1.2355932	3.3804154		
1910531081	NZ_CP061659.1	Acinetobacter seifertii strain AS33 plasmid pAS33-4, complete sequence	2020/09/28	circular	complete	1530123	plasmid	3855	RefSeq	8151071	Complete Genome	2020/09/24 00:00	2020/09/24 00:00	True	16092221	SAMN16092221	Taiwan	not collected	blood	Homo sapiens		Acinetobacter seifertii	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1530123	Acinetobacter seifertii	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	23.5982979	120.8353631	Taiwan	42.1789883268482	CP061659.1			0	-10.288114	-0.30871725		
1910531080	NZ_CP061658.1	Acinetobacter seifertii strain AS33 plasmid pAS33-3, complete sequence	2020/09/28	circular	complete	1530123	plasmid	6078	RefSeq	8151071	Complete Genome	2020/09/24 00:00	2020/09/24 00:00	True	16092221	SAMN16092221	Taiwan	not collected	blood	Homo sapiens		Acinetobacter seifertii	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1530123	Acinetobacter seifertii	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	23.5982979	120.8353631	Taiwan	39.2563343205002	CP061658.1			0	-9.96091	7.502964		
1910531079	NZ_CP061657.1	Acinetobacter seifertii strain AS33 plasmid pAS33-2, complete sequence	2020/09/28	circular	complete	1530123	plasmid	106890	RefSeq	8151071	Complete Genome	2020/09/24 00:00	2020/09/24 00:00	True	16092221	SAMN16092221	Taiwan	not collected	blood	Homo sapiens		Acinetobacter seifertii	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1530123	Acinetobacter seifertii	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	23.5982979	120.8353631	Taiwan	38.6341098325381	CP061657.1			0	8.180209	2.7529614		
1910531078	NZ_CP061656.1	Acinetobacter seifertii strain AS33 plasmid pAS33-1, complete sequence	2020/09/28	circular	complete	1530123	plasmid	134099	RefSeq	8151071	Complete Genome	2020/09/24 00:00	2020/09/24 00:00	True	16092221	SAMN16092221	Taiwan	not collected	blood	Homo sapiens		Acinetobacter seifertii	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	1530123	Acinetobacter seifertii	469	Acinetobacter	468	Moraxellaceae	72274	Pseudomonadales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	23.5982979	120.8353631	Taiwan	36.2105608542942	CP061656.1			0	7.5578814	13.066607		
1906965675	NZ_CP059783.1	Enterococcus faecium strain A3895 plasmid pA3895_P11, complete sequence	2020/07/31	circular	complete	1352	plasmid	1928	RefSeq	8182391	Complete Genome	2020/08/09 00:00	2020/08/09 00:00	True	14675384	SAMN14675384	India:Vellore	not applicable	blood	Homo sapiens		Enterococcus faecium	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus	1352	Enterococcus faecium	1350	Enterococcus	81852	Enterococcaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	12.7948109	79.0006411	India,Vellore	37.9668049792531	CP059783.1			0	-6.7425065	4.6434517	rep14b_4_EMQU3221(pQY003), AP013041, 	
1906965673	NZ_CP059773.1	Enterococcus faecium strain A3895 plasmid pA3895_P1, complete sequence	2020/07/31	circular	complete	1352	plasmid	210114	RefSeq	8182391	Complete Genome	2020/08/09 00:00	2020/08/09 00:00	True	14675384	SAMN14675384	India:Vellore	not applicable	blood	Homo sapiens		Enterococcus faecium	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus	1352	Enterococcus faecium	1350	Enterococcus	81852	Enterococcaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	12.7948109	79.0006411	India,Vellore	35.4550386932808	CP059773.1			0	12.52291	5.058289	repUS15_2_repA(pNB2354p1), CP004064, |rep1_6_repE(pTEF1), AE016833, 	
1906965669	NZ_CP059780.1	Enterococcus faecium strain A3895 plasmid pA3895_P8, complete sequence	2020/07/31	circular	complete	1352	plasmid	4372	RefSeq	8182391	Complete Genome	2020/08/09 00:00	2020/08/09 00:00	True	14675384	SAMN14675384	India:Vellore	not applicable	blood	Homo sapiens		Enterococcus faecium	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus	1352	Enterococcus faecium	1350	Enterococcus	81852	Enterococcaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	12.7948109	79.0006411	India,Vellore	36.3449222323879	CP059780.1			0	-6.981803	4.4559917	rep14b_4_EMQU3221(pQY003), AP013041, 	
1906965667	NZ_CP059779.1	Enterococcus faecium strain A3895 plasmid pA3895_P7, complete sequence	2020/07/31	circular	complete	1352	plasmid	6096	RefSeq	8182391	Complete Genome	2020/08/09 00:00	2020/08/09 00:00	True	14675384	SAMN14675384	India:Vellore	not applicable	blood	Homo sapiens		Enterococcus faecium	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus	1352	Enterococcus faecium	1350	Enterococcus	81852	Enterococcaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	12.7948109	79.0006411	India,Vellore	34.8753280839895	CP059779.1			0	9.028709	11.256125	rep29_3_ORF8(pCIZ2), DQ832184, 	
1906965663	NZ_CP059774.1	Enterococcus faecium strain A3895 plasmid pA3895_P2, complete sequence	2020/07/31	circular	complete	1352	plasmid	41278	RefSeq	8182391	Complete Genome	2020/08/09 00:00	2020/08/09 00:00	True	14675384	SAMN14675384	India:Vellore	not applicable	blood	Homo sapiens		Enterococcus faecium	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus	1352	Enterococcus faecium	1350	Enterococcus	81852	Enterococcaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	12.7948109	79.0006411	India,Vellore	35.3965792916323	CP059774.1			0	12.952449	6.1189055	rep17_1_CDS29(pRUM), AF507977, 	
1906964398	NZ_CP059781.1	Enterococcus faecium strain A3895 plasmid pA3895_P9, complete sequence	2020/07/31	circular	complete	1352	plasmid	3866	RefSeq	8182391	Complete Genome	2020/08/09 00:00	2020/08/09 00:00	True	14675384	SAMN14675384	India:Vellore	not applicable	blood	Homo sapiens		Enterococcus faecium	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus	1352	Enterococcus faecium	1350	Enterococcus	81852	Enterococcaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	12.7948109	79.0006411	India,Vellore	39.524055871702	CP059781.1			0	-6.982835	4.471446	repUS57_1_rep(AUS0004p2), CP003353, 	
1906964396	NZ_CP059776.1	Enterococcus faecium strain A3895 plasmid pA3895_P4, complete sequence	2020/07/31	circular	complete	1352	plasmid	7974	RefSeq	8182391	Complete Genome	2020/08/09 00:00	2020/08/09 00:00	True	14675384	SAMN14675384	India:Vellore	not applicable	blood	Homo sapiens		Enterococcus faecium	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus	1352	Enterococcus faecium	1350	Enterococcus	81852	Enterococcaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	12.7948109	79.0006411	India,Vellore	35.2896914973664	CP059776.1			0	8.907783	11.104964	rep11a_1_repA(pB82), AB178871, 	
1906964393	NZ_CP059775.1	Enterococcus faecium strain A3895 plasmid pA3895_P3, complete sequence	2020/07/31	circular	complete	1352	plasmid	27191	RefSeq	8182391	Complete Genome	2020/08/09 00:00	2020/08/09 00:00	True	14675384	SAMN14675384	India:Vellore	not applicable	blood	Homo sapiens		Enterococcus faecium	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus	1352	Enterococcus faecium	1350	Enterococcus	81852	Enterococcaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	12.7948109	79.0006411	India,Vellore	34.4783200323636	CP059775.1			0	12.716972	6.4152427	rep2_1_orf1(pRE25), X92945, 	
1906962789	NZ_CP059782.1	Enterococcus faecium strain A3895 plasmid pA3895_P10, complete sequence	2020/07/31	circular	complete	1352	plasmid	1979	RefSeq	8182391	Complete Genome	2020/08/09 00:00	2020/08/09 00:00	True	14675384	SAMN14675384	India:Vellore	not applicable	blood	Homo sapiens		Enterococcus faecium	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus	1352	Enterococcus faecium	1350	Enterococcus	81852	Enterococcaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	12.7948109	79.0006411	India,Vellore	38.7064173825164	CP059782.1			0	-6.744912	4.6431136	rep14a_1_CDS2(pEFNP1), AB038522, 	
1906962788	NZ_CP059777.1	Enterococcus faecium strain A3895 plasmid pA3895_P5, complete sequence	2020/07/31	circular	complete	1352	plasmid	7095	RefSeq	8182391	Complete Genome	2020/08/09 00:00	2020/08/09 00:00	True	14675384	SAMN14675384	India:Vellore	not applicable	blood	Homo sapiens		Enterococcus faecium	species	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus	1352	Enterococcus faecium	1350	Enterococcus	81852	Enterococcaceae	186826	Lactobacillales	91061	Bacilli	1239	Firmicutes	2	Bacteria	12.7948109	79.0006411	India,Vellore	31.768851303735	CP059777.1			0	8.9464855	11.180602	rep18a_1_repA(p200B), AB158402, 	
1900136849	NZ_CP051489.1	Kosakonia sp. SMBL-WEM22 plasmid pwem22, complete sequence	2020/09/09	circular	complete	2725560	plasmid	157340	RefSeq	8042821	Complete Genome	2020/09/08 00:00	2020/09/08 00:00	True	14560643	SAMN14560643	Hong Kong	22.2345 N 114.1952 E	seawater		culture	Kosakonia sp. SMBL-WEM22	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Kosakonia; unclassified Kosakonia	2725560	Kosakonia sp. SMBL-WEM22	1330547	Kosakonia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	22.2345	114.1952		51.5215456972162	CP051489.1			0	4.777016	6.710898		
1899601610	NZ_CP060788.1	Hymenobacter qilianensis strain JCM 19763 plasmid p_unnamed4, complete sequence	2020/09/07	circular	complete	1385715	plasmid	35097	RefSeq	8042211	Complete Genome	2020/09/06 00:00	2020/09/06 00:00	True	15892349	SAMN15892349	China: Qilian Mountains		ermafrost region of Qilian Mountains		single bacterial strain	Hymenobacter qilianensis	species	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Cytophagia; Cytophagales; Hymenobacteraceae; Hymenobacter	1385715	Hymenobacter qilianensis	89966	Hymenobacter	1853232	Hymenobacteraceae	768507	Cytophagales	768503	Cytophagia	976	Bacteroidetes	2	Bacteria	38.3619966	99.8691655	China,Qilian Mountains	56.3495455452033	CP060788.1			0	17.560171	15.718123		
1899601609	NZ_CP060787.1	Hymenobacter qilianensis strain JCM 19763 plasmid p_unnamed3, complete sequence	2020/09/07	circular	complete	1385715	plasmid	72055	RefSeq	8042211	Complete Genome	2020/09/06 00:00	2020/09/06 00:00	True	15892349	SAMN15892349	China: Qilian Mountains		ermafrost region of Qilian Mountains		single bacterial strain	Hymenobacter qilianensis	species	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Cytophagia; Cytophagales; Hymenobacteraceae; Hymenobacter	1385715	Hymenobacter qilianensis	89966	Hymenobacter	1853232	Hymenobacteraceae	768507	Cytophagales	768503	Cytophagia	976	Bacteroidetes	2	Bacteria	38.3619966	99.8691655	China,Qilian Mountains	57.1799319963916	CP060787.1			0	3.1555195	2.2013526		
1899601608	NZ_CP060786.1	Hymenobacter qilianensis strain JCM 19763 plasmid p_unnamed2, complete sequence	2020/09/07	circular	complete	1385715	plasmid	107503	RefSeq	8042211	Complete Genome	2020/09/06 00:00	2020/09/06 00:00	True	15892349	SAMN15892349	China: Qilian Mountains		ermafrost region of Qilian Mountains		single bacterial strain	Hymenobacter qilianensis	species	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Cytophagia; Cytophagales; Hymenobacteraceae; Hymenobacter	1385715	Hymenobacter qilianensis	89966	Hymenobacter	1853232	Hymenobacteraceae	768507	Cytophagales	768503	Cytophagia	976	Bacteroidetes	2	Bacteria	38.3619966	99.8691655	China,Qilian Mountains	58.0718677618299	CP060786.1			0	3.1946592	2.2629538		
1899601607	NZ_CP060785.1	Hymenobacter qilianensis strain JCM 19763 plasmid p_unnamed1, complete sequence	2020/09/07	circular	complete	1385715	plasmid	181767	RefSeq	8042211	Complete Genome	2020/09/06 00:00	2020/09/06 00:00	True	15892349	SAMN15892349	China: Qilian Mountains		ermafrost region of Qilian Mountains		single bacterial strain	Hymenobacter qilianensis	species	cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Cytophagia; Cytophagales; Hymenobacteraceae; Hymenobacter	1385715	Hymenobacter qilianensis	89966	Hymenobacter	1853232	Hymenobacteraceae	768507	Cytophagales	768503	Cytophagia	976	Bacteroidetes	2	Bacteria	38.3619966	99.8691655	China,Qilian Mountains	61.6338499287549	CP060785.1			0	3.182883	2.2489278		
1887549835	NZ_CP058688.1	Escherichia coli strain MBT-5 plasmid unnamed6, complete sequence	2020/08/11	circular	complete	562	plasmid	2784	RefSeq	8186861	Complete Genome	2020/09/17 00:00	2020/09/17 00:00	True	15423745	SAMN15423745	Germany: Kiel	54.19166 N 10.07240 E	ready to eat mixed salad leaves (obtained from discount store)			Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	54.19166	10.0724		42.1695402298851	CP058688.1			0	15.483689	3.0247824	Col(MG828)_1, NC_008486, 	
1887549834	NZ_CP058687.1	Escherichia coli strain MBT-5 plasmid unnamed5, complete sequence	2020/08/11	circular	complete	562	plasmid	4742	RefSeq	8186861	Complete Genome	2020/09/17 00:00	2020/09/17 00:00	True	15423745	SAMN15423745	Germany: Kiel	54.19166 N 10.07240 E	ready to eat mixed salad leaves (obtained from discount store)			Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	54.19166	10.0724		41.1640657950232	CP058687.1			0	8.665866	7.0668178	Col(pHAD28)_1, KU674895, 	
1887549833	NZ_CP058686.1	Escherichia coli strain MBT-5 plasmid unnamed4, complete sequence	2020/08/11	circular	complete	562	plasmid	6715	RefSeq	8186861	Complete Genome	2020/09/17 00:00	2020/09/17 00:00	True	15423745	SAMN15423745	Germany: Kiel	54.19166 N 10.07240 E	ready to eat mixed salad leaves (obtained from discount store)			Escherichia coli	species	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia	562	Escherichia coli	561	Escherichia	543	Enterobacteriaceae	91347	Enterobacterales	1236	Gammaproteobacteria	1224	Proteobacteria	2	Bacteria	54.19166	10.0724		45.584512285927	CP058686.1			0	9.490758	7.2648315		
